Key,Player Name,Player Team,Season,Position,Games Played,Games Started,Season Age,Rec Receptions,Rec Red Zone Targets,Rec Touchdowns,Rec Yards,Fumbles,Lost Fumbles,Rush Attempts,Rush Avg Yards,Rush Red Zone Attempts,Rush Scrambles,Rush Touchdowns,Rush Yards,Passing Completion Pct,Passing Hurries,Passing Interceptions,Passing Redzone Attempts,Passing Touchdowns,Passing Yards,Field Goal Attempts,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Made
b24625a0-d402-4d59-a778-aa4b073bfe5e 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Logan Thomas,Bills,2018,TE,12,3,27,12.0,0.0,0.0,77.0,0.0,0.0,,,,,,,100.0,0.0,0.0,0.0,0.0,15.0,,,,,,
c257b2e6-dfc9-45c8-b30c-a497f2ce82a2 2015 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Nick O'Leary,Bills,2015,TE,4,0,23,1.0,1.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,
c257b2e6-dfc9-45c8-b30c-a497f2ce82a2 2016 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Nick O'Leary,Bills,2016,TE,16,7,24,9.0,1.0,0.0,114.0,,,,,,,,,,,,,,,,,,,,
c257b2e6-dfc9-45c8-b30c-a497f2ce82a2 2017 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Nick O'Leary,Bills,2017,TE,15,5,25,22.0,2.0,2.0,322.0,1.0,1.0,,,,,,,,,,,,,,,,,,
c257b2e6-dfc9-45c8-b30c-a497f2ce82a2 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Nick O'Leary,Dolphins,2018,TE,12,7,26,8.0,0.0,1.0,86.0,,,,,,,,,,,,,,,,,,,,
19858900-5c8e-49a7-ab02-34ef625724ca 2015 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,C.J. Uzomah,Bengals,2015,TE,5,0,22,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,
19858900-5c8e-49a7-ab02-34ef625724ca 2016 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,C.J. Uzomah,Bengals,2016,TE,10,8,23,25.0,2.0,1.0,234.0,,,,,,,,,,,,,,,,,,,,
19858900-5c8e-49a7-ab02-34ef625724ca 2017 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,C.J. Uzomah,Bengals,2017,TE,14,4,24,10.0,2.0,1.0,92.0,,,,,,,,,,,,,,,,,,,,
19858900-5c8e-49a7-ab02-34ef625724ca 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,C.J. Uzomah,Bengals,2018,TE,16,15,25,43.0,3.0,3.0,439.0,,,,,,,,,,,,,,,,,,,,
36f54823-9d51-4180-9c91-d10281deb4bf 2015 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Tyler Kroft,Bengals,2015,TE,16,6,23,11.0,0.0,1.0,129.0,,,,,,,,,,,,,,,,,,,,
36f54823-9d51-4180-9c91-d10281deb4bf 2016 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Tyler Kroft,Bengals,2016,TE,14,11,24,10.0,0.0,0.0,92.0,,,,,,,,,,,,,,,,,,,,
36f54823-9d51-4180-9c91-d10281deb4bf 2017 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Tyler Kroft,Bengals,2017,TE,16,16,25,42.0,8.0,7.0,404.0,,,,,,,,,,,,,,,,,,,,
36f54823-9d51-4180-9c91-d10281deb4bf 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Tyler Kroft,Bengals,2018,TE,5,2,26,4.0,1.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,
14c97c9f-26e8-4944-9299-f90de6aeada3 2015 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Darren Waller,Ravens,2015,TE,6,1,23,2.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,
14c97c9f-26e8-4944-9299-f90de6aeada3 2016 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Darren Waller,Ravens,2016,TE,12,3,24,10.0,5.0,2.0,85.0,,,,,,,,,,,,,,,,,,,,
14c97c9f-26e8-4944-9299-f90de6aeada3 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Darren Waller,Raiders,2018,TE,4,0,26,6.0,0.0,0.0,75.0,,,1.0,21.0,0.0,0.0,0.0,21.0,,,,,,,,,,,,
1b016b52-62ba-4da9-9ead-6bad689f8d33 2015 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Daniel Brown,Ravens,2015,TE,6,1,23,6.0,3.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,
1b016b52-62ba-4da9-9ead-6bad689f8d33 2016 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Daniel Brown,Ravens,2016,TE,2,0,24,,,,,,,,,,,,,,,,,,,,,,,,
1b016b52-62ba-4da9-9ead-6bad689f8d33 2016 7b112545-38e6-483c-a55c-96cf6ee49cb8,Daniel Brown,Bears,2016,TE,6,3,24,16.0,3.0,1.0,124.0,,,,,,,,,,,,,,,,,,,,
1b016b52-62ba-4da9-9ead-6bad689f8d33 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Daniel Brown,Bears,2017,TE,14,2,25,13.0,0.0,0.0,129.0,,,,,,,,,,,,,,,,,,,,
1b016b52-62ba-4da9-9ead-6bad689f8d33 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Daniel Brown,Bears,2018,TE,14,0,26,,,,,,,,,,,,,,,,,,,,,,,,
52f4a43a-64a9-4d69-a9e2-28bd60f68e49 2015 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Maxx Williams,Ravens,2015,TE,14,7,21,32.0,4.0,1.0,268.0,1.0,0.0,,,,,,,,,,,,,,,,,,
52f4a43a-64a9-4d69-a9e2-28bd60f68e49 2016 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Maxx Williams,Ravens,2016,TE,4,0,22,,,,,,,,,,,,,,,,,,,,,,,,
52f4a43a-64a9-4d69-a9e2-28bd60f68e49 2017 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Maxx Williams,Ravens,2017,TE,11,8,23,15.0,1.0,1.0,86.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,
52f4a43a-64a9-4d69-a9e2-28bd60f68e49 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Maxx Williams,Ravens,2018,TE,13,6,24,16.0,4.0,1.0,143.0,,,3.0,2.667,1.0,0.0,0.0,8.0,,,,,,,,,,,,
9480dd9f-151f-4e6d-b5a3-35f07bda4cac 2015 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Nick Boyle,Ravens,2015,TE,11,2,22,18.0,0.0,0.0,153.0,,,,,,,,,,,,,,,,,,,,
9480dd9f-151f-4e6d-b5a3-35f07bda4cac 2016 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Nick Boyle,Ravens,2016,TE,6,0,23,6.0,0.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,
9480dd9f-151f-4e6d-b5a3-35f07bda4cac 2017 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Nick Boyle,Ravens,2017,TE,15,11,24,28.0,4.0,0.0,203.0,0.0,0.0,,,,,,,,,,,,,,,,,,
9480dd9f-151f-4e6d-b5a3-35f07bda4cac 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Nick Boyle,Ravens,2018,TE,16,13,25,23.0,3.0,0.0,213.0,,,,,,,,,,,,,,,,,,,,
a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d 2015 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Jesse James,Steelers,2015,TE,8,2,21,8.0,1.0,1.0,56.0,,,,,,,,,,,,,,,,,,,,
a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d 2016 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Jesse James,Steelers,2016,TE,16,13,22,39.0,4.0,3.0,338.0,,,,,,,,,,,,,,,,,,,,
a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d 2017 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Jesse James,Steelers,2017,TE,16,14,23,43.0,7.0,3.0,372.0,,,,,,,,,,,,,,,,,,,,
a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Jesse James,Steelers,2018,TE,16,7,24,30.0,2.0,2.0,423.0,,,,,,,,,,,,,,,,,,,,
947e7faa-e8be-4603-829c-b57e4247ccbf 2015 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Erik Swoope,Colts,2015,TE,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,
947e7faa-e8be-4603-829c-b57e4247ccbf 2016 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Erik Swoope,Colts,2016,TE,16,4,24,15.0,0.0,1.0,297.0,,,,,,,,,,,,,,,,,,,,
947e7faa-e8be-4603-829c-b57e4247ccbf 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Erik Swoope,Colts,2018,TE,7,2,26,8.0,1.0,3.0,87.0,,,,,,,,,,,,,,,,,,,,
5e3b63cd-db76-48a8-82dd-7ccc8222f6ae 2015 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Neal Sterling,Jaguars,2015,TE,9,0,23,,,,,,,,,,,,,,,,,,,,,,,,
5e3b63cd-db76-48a8-82dd-7ccc8222f6ae 2016 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Neal Sterling,Jaguars,2016,TE,10,1,24,12.0,0.0,0.0,110.0,,,,,,,,,,,,,,,,,,,,
5e3b63cd-db76-48a8-82dd-7ccc8222f6ae 2017 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Neal Sterling,Jets,2017,TE,11,1,25,6.0,1.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,
5e3b63cd-db76-48a8-82dd-7ccc8222f6ae 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Neal Sterling,Jets,2018,TE,5,4,26,6.0,1.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,
c5606f69-f550-4b4a-b61a-f1f71142a32f 2015 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Brian Parker,Chiefs,2015,TE,9,0,23,1.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,
c5606f69-f550-4b4a-b61a-f1f71142a32f 2018 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Brian Parker,Broncos,2018,TE,13,1,26,5.0,0.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,
e5c6b0d4-3e77-422b-a6d8-574a10ed385e 2015 6680d28d-d4d2-49f6-aace-5292d3ec02c2,James O'Shaughnessy,Chiefs,2015,TE,7,3,23,6.0,0.0,0.0,87.0,,,,,,,,,,,,,,,,,,,,
e5c6b0d4-3e77-422b-a6d8-574a10ed385e 2016 6680d28d-d4d2-49f6-aace-5292d3ec02c2,James O'Shaughnessy,Chiefs,2016,TE,16,3,24,2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
e5c6b0d4-3e77-422b-a6d8-574a10ed385e 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,James O'Shaughnessy,Jaguars,2017,TE,16,1,25,14.0,2.0,1.0,149.0,,,,,,,,,,,,,,,,,,,,
e5c6b0d4-3e77-422b-a6d8-574a10ed385e 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,James O'Shaughnessy,Jaguars,2018,TE,14,9,26,24.0,0.0,0.0,214.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0f0aa0af-8830-47f8-b83b-ba0aab773594 2015 1c1cec48-6352-4556-b789-35304c1a6ae1,Gabe Holmes,Raiders,2015,TE,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
0f0aa0af-8830-47f8-b83b-ba0aab773594 2017 de760528-1dc0-416a-a978-b510d20692ff,Gabe Holmes,Cardinals,2017,TE,2,0,26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
0f0aa0af-8830-47f8-b83b-ba0aab773594 2018 de760528-1dc0-416a-a978-b510d20692ff,Gabe Holmes,Cardinals,2018,TE,8,4,27,,,,,,,,,,,,,,,,,,,,,,,,
2e56cca7-b898-4aac-bbc5-b5bda9163be1 2015 1c1cec48-6352-4556-b789-35304c1a6ae1,Clive Walford,Raiders,2015,TE,16,2,24,28.0,7.0,3.0,329.0,,,,,,,,,,,,,,,,,,,,
2e56cca7-b898-4aac-bbc5-b5bda9163be1 2016 1c1cec48-6352-4556-b789-35304c1a6ae1,Clive Walford,Raiders,2016,TE,15,8,25,33.0,2.0,3.0,359.0,,,,,,,,,,,,,,,,,,,,
2e56cca7-b898-4aac-bbc5-b5bda9163be1 2017 1c1cec48-6352-4556-b789-35304c1a6ae1,Clive Walford,Raiders,2017,TE,13,0,26,9.0,0.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,
2e56cca7-b898-4aac-bbc5-b5bda9163be1 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Clive Walford,Jets,2018,TE,1,1,27,,,,,,,,,,,,,,,,,,,,,,,,
2e56cca7-b898-4aac-bbc5-b5bda9163be1 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Clive Walford,Colts,2018,TE,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,
d0f9112d-2496-450a-9fc5-d2d01b4d2454 2015 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Geoff Swaim,Cowboys,2015,TE,4,1,22,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
d0f9112d-2496-450a-9fc5-d2d01b4d2454 2016 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Geoff Swaim,Cowboys,2016,TE,9,6,23,6.0,0.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,
d0f9112d-2496-450a-9fc5-d2d01b4d2454 2017 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Geoff Swaim,Cowboys,2017,TE,15,2,24,2.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,
d0f9112d-2496-450a-9fc5-d2d01b4d2454 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Geoff Swaim,Cowboys,2018,TE,9,9,25,26.0,3.0,1.0,242.0,,,,,,,,,,,,,,,,,,,,
25e58aee-1b33-4468-9a81-6586426b91d5 2015 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Matt LaCosse,Giants,2015,TE,2,0,23,3.0,0.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,
25e58aee-1b33-4468-9a81-6586426b91d5 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Matt LaCosse,Broncos,2017,TE,2,0,25,,,,,,,,,,,,,,,,,,,,,,,,
25e58aee-1b33-4468-9a81-6586426b91d5 2017 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Matt LaCosse,Giants,2017,TE,3,1,25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
25e58aee-1b33-4468-9a81-6586426b91d5 2018 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Matt LaCosse,Broncos,2018,TE,15,5,26,24.0,2.0,1.0,250.0,,,,,,,,,,,,,,,,,,,,
caca998b-2475-4ec4-85fa-42ff312c9c5e 2015 22052ff7-c065-42ee-bc8f-c4691c50e624,Je'Ron Hamm,Redskins,2015,TE,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,
caca998b-2475-4ec4-85fa-42ff312c9c5e 2015 f0e724b0-4cbf-495a-be47-013907608da9,Je'Ron Hamm,49ers,2015,TE,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
caca998b-2475-4ec4-85fa-42ff312c9c5e 2016 f0e724b0-4cbf-495a-be47-013907608da9,Je'Ron Hamm,49ers,2016,TE,5,0,24,2.0,1.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,
caca998b-2475-4ec4-85fa-42ff312c9c5e 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Je'Ron Hamm,Colts,2018,TE,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,
98a944cf-0fc3-4a0b-9011-490722667d37 2015 7b112545-38e6-483c-a55c-96cf6ee49cb8,Khari Lee,Bears,2015,TE,16,7,23,1.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,
98a944cf-0fc3-4a0b-9011-490722667d37 2016 c5a59daa-53a7-4de0-851f-fb12be893e9e,Khari Lee,Lions,2016,TE,8,0,24,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
98a944cf-0fc3-4a0b-9011-490722667d37 2017 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Khari Lee,Bills,2017,TE,8,0,25,,,,,,,,,,,,,,,,,,,,,,,,
98a944cf-0fc3-4a0b-9011-490722667d37 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Khari Lee,Bills,2018,TE,2,0,26,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,
f22b34cf-6ecf-4522-9c77-1da275dfda7d 2015 33405046-04ee-4058-a950-d606f8c30852,MyCole Pruitt,Vikings,2015,TE,16,3,23,10.0,2.0,0.0,89.0,,,,,,,,,,,,,,,,,,,,
f22b34cf-6ecf-4522-9c77-1da275dfda7d 2016 7b112545-38e6-483c-a55c-96cf6ee49cb8,MyCole Pruitt,Bears,2016,TE,2,0,24,1.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,
f22b34cf-6ecf-4522-9c77-1da275dfda7d 2016 33405046-04ee-4058-a950-d606f8c30852,MyCole Pruitt,Vikings,2016,TE,2,0,24,1.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,
f22b34cf-6ecf-4522-9c77-1da275dfda7d 2017 82d2d380-3834-4938-835f-aec541e5ece7,MyCole Pruitt,Texans,2017,TE,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,
f22b34cf-6ecf-4522-9c77-1da275dfda7d 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,MyCole Pruitt,Titans,2018,TE,15,1,26,9.0,1.0,1.0,102.0,,,,,,,,,,,,,,,,,,,,
0cc4e449-185a-4b08-9f07-c907ad0c3e05 2015 f0e724b0-4cbf-495a-be47-013907608da9,Blake Bell,49ers,2015,TE,14,5,24,15.0,4.0,0.0,186.0,,,,,,,,,,,,,,,,,,,,
0cc4e449-185a-4b08-9f07-c907ad0c3e05 2016 f0e724b0-4cbf-495a-be47-013907608da9,Blake Bell,49ers,2016,TE,13,0,25,4.0,2.0,0.0,85.0,,,,,,,,,,,,,,,,,,,,
0cc4e449-185a-4b08-9f07-c907ad0c3e05 2017 33405046-04ee-4058-a950-d606f8c30852,Blake Bell,Vikings,2017,TE,13,3,26,3.0,0.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,
0cc4e449-185a-4b08-9f07-c907ad0c3e05 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Blake Bell,Jaguars,2018,TE,10,4,27,8.0,0.0,0.0,67.0,,,,,,,,,,,,,,,,,,,,
b3d7169b-9cf6-4fea-815a-26e4fb0ec16a 2016 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Eric Tomlinson,Jets,2016,TE,7,5,24,,,,,,,,,,,,,,,,,,,,,,,,
b3d7169b-9cf6-4fea-815a-26e4fb0ec16a 2017 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Eric Tomlinson,Jets,2017,TE,14,12,25,8.0,0.0,1.0,121.0,,,,,,,,,,,,,,,,,,,,
b3d7169b-9cf6-4fea-815a-26e4fb0ec16a 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Eric Tomlinson,Jets,2018,TE,15,12,26,8.0,0.0,0.0,72.0,,,,,,,,,,,,,,,,,,,,
4d747b73-bcc6-46d2-a2d7-ec1d0c8135a2 2016 97354895-8c77-4fd4-a860-32e62ea7382a,Matt Lengel,Patriots,2016,TE,6,0,26,2.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,
4d747b73-bcc6-46d2-a2d7-ec1d0c8135a2 2017 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Matt Lengel,Browns,2017,TE,1,0,27,,,,,,,,,,,,,,,,,,,,,,,,
4d747b73-bcc6-46d2-a2d7-ec1d0c8135a2 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Matt Lengel,Bengals,2018,TE,11,2,28,3.0,1.0,1.0,17.0,,,,,,,,,,,,,,,,,,,,
f0805b80-e01c-46fd-99a6-dae1134fb764 2016 97354895-8c77-4fd4-a860-32e62ea7382a,A.J. Derby,Patriots,2016,TE,4,0,25,,,,,,,,,,,,,,,,,,,,,,,,
f0805b80-e01c-46fd-99a6-dae1134fb764 2016 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,A.J. Derby,Broncos,2016,TE,6,3,25,16.0,0.0,0.0,160.0,1.0,1.0,,,,,,,,,,,,,,,,,,
f0805b80-e01c-46fd-99a6-dae1134fb764 2017 4809ecb0-abd3-451d-9c4a-92a90b83ca06,A.J. Derby,Dolphins,2017,TE,2,0,26,2.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,
f0805b80-e01c-46fd-99a6-dae1134fb764 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,A.J. Derby,Broncos,2017,TE,9,1,26,19.0,0.0,2.0,224.0,1.0,1.0,,,,,,,,,,,,,,,,,,
f0805b80-e01c-46fd-99a6-dae1134fb764 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,A.J. Derby,Dolphins,2018,TE,4,0,27,3.0,1.0,1.0,48.0,0.0,0.0,,,,,,,,,,,,,,,,,,
a2451bf7-83dd-496c-b527-c14d8d518598 2016 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Seth DeValve,Browns,2016,TE,12,2,23,10.0,1.0,2.0,127.0,,,,,,,,,,,,,,,,,,,,
a2451bf7-83dd-496c-b527-c14d8d518598 2017 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Seth DeValve,Browns,2017,TE,16,4,24,33.0,2.0,1.0,395.0,1.0,1.0,,,,,,,,,,,,,,,,,,
a2451bf7-83dd-496c-b527-c14d8d518598 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Seth DeValve,Browns,2018,TE,13,4,25,5.0,0.0,1.0,74.0,,,,,,,,,,,,,,,,,,,,
c9557ff2-899f-41e3-8a0e-35ca874db9b2 2016 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Xavier Grimble,Steelers,2016,TE,13,2,24,11.0,1.0,2.0,118.0,,,,,,,,,,,,,,,,,,,,
c9557ff2-899f-41e3-8a0e-35ca874db9b2 2017 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Xavier Grimble,Steelers,2017,TE,15,2,25,5.0,0.0,1.0,32.0,,,,,,,,,,,,,,,,,,,,
c9557ff2-899f-41e3-8a0e-35ca874db9b2 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Xavier Grimble,Steelers,2018,TE,16,2,26,6.0,0.0,0.0,86.0,1.0,1.0,,,,,,,,,,,,,,,,,,
666e3121-3daa-4413-b1ec-8e728f7cc645 2016 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Ben Koyack,Jaguars,2016,TE,14,7,23,19.0,0.0,1.0,161.0,0.0,0.0,,,,,,,,,,,,,,,,,,
666e3121-3daa-4413-b1ec-8e728f7cc645 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Ben Koyack,Jaguars,2017,TE,16,3,24,5.0,0.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,
666e3121-3daa-4413-b1ec-8e728f7cc645 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Ben Koyack,Jaguars,2018,TE,7,2,25,,,,,,,,,,,,,,,,,,,,,,,,
81fb7fa0-7ad9-4ef4-bc33-9df9574714e5 2016 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Alex Ellis,Jaguars,2016,TE,6,3,23,3.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,
81fb7fa0-7ad9-4ef4-bc33-9df9574714e5 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Alex Ellis,Chiefs,2018,TE,2,0,25,,,,,,,,,,,,,,,,,,,,,,,,
5cb0bf9c-03b4-4201-97c5-a59c6db50841 2016 82d2d380-3834-4938-835f-aec541e5ece7,Stephen Anderson,Texans,2016,TE,13,0,23,11.0,2.0,1.0,93.0,,,,,,,,,,,,,,,,,,,,
5cb0bf9c-03b4-4201-97c5-a59c6db50841 2017 82d2d380-3834-4938-835f-aec541e5ece7,Stephen Anderson,Texans,2017,TE,15,5,24,25.0,5.0,1.0,342.0,,,,,,,,,,,,,,,,,,,,
5cb0bf9c-03b4-4201-97c5-a59c6db50841 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Stephen Anderson,Patriots,2018,TE,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
1fe3aadd-336b-4838-888e-8c9609747afc 2016 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Jeff Heuerman,Broncos,2016,TE,12,2,24,9.0,0.0,0.0,141.0,,,,,,,,,,,,,,,,,,,,
1fe3aadd-336b-4838-888e-8c9609747afc 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Jeff Heuerman,Broncos,2017,TE,14,6,25,9.0,1.0,2.0,142.0,,,,,,,,,,,,,,,,,,,,
1fe3aadd-336b-4838-888e-8c9609747afc 2018 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Jeff Heuerman,Broncos,2018,TE,11,10,26,31.0,5.0,2.0,281.0,0.0,0.0,,,,,,,,,,,,,,,,,,
75dfd9cc-5419-49e1-bade-0632d03ca4b4 2016 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Ross Travis,Chiefs,2016,TE,6,3,23,3.0,1.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,
75dfd9cc-5419-49e1-bade-0632d03ca4b4 2017 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Ross Travis,Colts,2017,TE,4,0,24,2.0,0.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,
75dfd9cc-5419-49e1-bade-0632d03ca4b4 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Ross Travis,Chiefs,2017,TE,11,3,24,5.0,2.0,0.0,43.0,1.0,0.0,,,,,,,,,,,,,,,,,,
75dfd9cc-5419-49e1-bade-0632d03ca4b4 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Ross Travis,Colts,2018,TE,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
d76c8e95-7c6e-4def-9fd9-d813df18b3b8 2016 7b112545-38e6-483c-a55c-96cf6ee49cb8,Ben Braunecker,Bears,2016,TE,13,2,22,4.0,1.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,
d76c8e95-7c6e-4def-9fd9-d813df18b3b8 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Ben Braunecker,Bears,2017,TE,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,
d76c8e95-7c6e-4def-9fd9-d813df18b3b8 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Ben Braunecker,Bears,2018,TE,15,2,24,3.0,0.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,
32d58cfa-ffa6-46a1-bd3a-09b6ccca2370 2016 c5a59daa-53a7-4de0-851f-fb12be893e9e,Cole Wick,Lions,2016,TE,6,0,23,2.0,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,
